Path,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Max_Z_Acceleration,Min_Z_Acceleration,Max_Z_Acceleration_Index,Min_Z_Acceleration_Index
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-200_rot=30_pos=initial.txt,RDS,40,-200,30,216.361,460.283,51.794,216.361,-63.742,129,145
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-200_rot=330_pos=initial.txt,RDS,40,-200,330,85.557,203.889,56.227,85.557,-37.794,133,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-200_rot=60_pos=initial.txt,RDS,40,-200,60,313.837,542.716,95.053,313.837,-57.062,125,283
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-200_rot=90_pos=initial.txt,RDS,40,-200,90,421.221,759.376,28.616,421.221,-89.311,121,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=0_pos=initial.txt,RDS,40,-400,0,34.276,24.019,57.107,34.276,-18.221,81,282
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=120_pos=initial.txt,RDS,40,-400,120,367.457,544.834,181.885,367.457,-37.07,132,276
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=150_pos=initial.txt,RDS,40,-400,150,264.11,562.73,35.177,264.11,-42.905,138,145
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=180_pos=initial.txt,RDS,40,-400,180,30.585,14.678,57.219,30.585,-7.447,68,24
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=210_pos=initial.txt,RDS,40,-400,210,90.179,583.765,234.103,69.543,-90.179,128,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=240_pos=initial.txt,RDS,40,-400,240,181.475,347.052,53.507,96.896,-181.475,277,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=270_pos=initial.txt,RDS,40,-400,270,111.466,465.864,37.288,111.466,-104.466,117,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=300_pos=initial.txt,RDS,40,-400,300,44.938,401.847,37.977,44.938,-42.151,123,189
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=30_pos=initial.txt,RDS,40,-400,30,313.15,784.739,175.571,313.15,-58.001,129,145
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=330_pos=initial.txt,RDS,40,-400,330,225.204,598.804,63.097,225.204,-48.943,129,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=60_pos=initial.txt,RDS,40,-400,60,499.823,658.96,86.664,499.823,-90.596,128,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=-400_rot=90_pos=initial.txt,RDS,40,-400,90,426.14,979.01,123.415,426.14,-39.366,129,285
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=0_pos=initial.txt,RDS,40,0,0,36.151,13.254,53.238,36.151,-12.085,69,23
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=120_pos=initial.txt,RDS,40,0,120,337.276,638.583,80.432,337.276,-53.854,124,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=150_pos=initial.txt,RDS,40,0,150,264.941,709.528,82.329,264.941,-58.187,130,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=180_pos=initial.txt,RDS,40,0,180,36.057,13.749,69.936,36.057,-10.419,139,21
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=210_pos=initial.txt,RDS,40,0,210,122.081,309.427,92.298,72.533,-122.081,128,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=240_pos=initial.txt,RDS,40,0,240,152.972,343.886,24.195,109.339,-152.972,154,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=270_pos=initial.txt,RDS,40,0,270,109.454,529.756,34.794,68.054,-109.454,112,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=300_pos=initial.txt,RDS,40,0,300,146.144,459.795,23.882,75.575,-146.144,150,146
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=30_pos=initial.txt,RDS,40,0,30,159.974,430.603,30.44,159.974,-38.11,129,146
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=330_pos=initial.txt,RDS,40,0,330,73.64,214.597,31.745,73.64,-34.131,126,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=60_pos=initial.txt,RDS,40,0,60,401.893,891.478,139.105,401.893,-64.079,122,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=90_pos=initial.txt,RDS,40,0,90,487.921,1069.602,34.084,487.921,-69.65,121,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=0_pos=initial.txt,RDS,40,200,0,31.49,10.844,20.685,31.49,-7.359,72,22
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=120_pos=initial.txt,RDS,40,200,120,325.311,961.169,67.788,325.311,-109.608,119,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=150_pos=initial.txt,RDS,40,200,150,224.021,632.401,102.66,224.021,-63.65,128,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=180_pos=initial.txt,RDS,40,200,180,36.001,8.968,50.751,36.001,-10.215,78,23
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=210_pos=initial.txt,RDS,40,200,210,90.058,230.119,68.507,90.058,-48.791,134,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=240_pos=initial.txt,RDS,40,200,240,197.666,488.308,17.119,68.887,-197.666,147,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=270_pos=initial.txt,RDS,40,200,270,290.577,589.078,20.11,102.017,-290.577,116,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=300_pos=initial.txt,RDS,40,200,300,173.287,356.418,23.579,93.268,-173.287,147,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=30_pos=initial.txt,RDS,40,200,30,193.94,505.065,49.221,193.94,-58.389,132,142
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=330_pos=initial.txt,RDS,40,200,330,142.559,226.369,35.215,60.32,-142.559,126,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=60_pos=initial.txt,RDS,40,200,60,301.098,573.909,151.404,301.098,-39.141,126,139
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=90_pos=initial.txt,RDS,40,200,90,479.306,968.015,77.269,479.306,-141.703,123,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=0_pos=initial.txt,RDS,40,400,0,31.128,18.165,23.938,31.128,-9.617,74,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=120_pos=initial.txt,RDS,40,400,120,174.581,194.405,91.108,174.581,-32.46,142,149
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=150_pos=initial.txt,RDS,40,400,150,60.79,40.868,13.338,60.79,-6.629,158,167
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=180_pos=initial.txt,RDS,40,400,180,33.428,28.578,41.563,33.428,-11.248,82,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=210_pos=initial.txt,RDS,40,400,210,101.421,106.871,43.582,101.421,-14.57,140,144
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=240_pos=initial.txt,RDS,40,400,240,90.275,344.932,136.919,71.668,-90.275,125,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=270_pos=initial.txt,RDS,40,400,270,56.239,444.83,73.488,55.385,-56.239,120,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=300_pos=initial.txt,RDS,40,400,300,77.671,346.374,40.484,63.414,-77.671,141,271
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=30_pos=initial.txt,RDS,40,400,30,292.022,493.899,76.376,292.022,-20.314,142,155
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=330_pos=initial.txt,RDS,40,400,330,51.799,401.687,188.665,51.799,-34.747,144,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=60_pos=initial.txt,RDS,40,400,60,457.708,816.45,404.206,457.708,-65.741,130,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=90_pos=initial.txt,RDS,40,400,90,242.154,338.897,44.977,242.154,-52.022,130,138
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=0_pos=initial.txt,RDS,60,-200,0,34.696,10.475,37.939,34.696,-8.529,80,22
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=120_pos=initial.txt,RDS,60,-200,120,452.322,700.668,135.248,452.322,-122.231,123,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=150_pos=initial.txt,RDS,60,-200,150,206.104,727.333,51.125,206.104,-60.931,132,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=180_pos=initial.txt,RDS,60,-200,180,34.132,21.134,52.718,34.132,-7.978,67,21
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=210_pos=initial.txt,RDS,60,-200,210,117.043,200.104,37.587,65.813,-117.043,128,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=240_pos=initial.txt,RDS,60,-200,240,99.291,372.843,16.824,64.884,-99.291,138,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=270_pos=initial.txt,RDS,60,-200,270,201.296,690.289,23.435,96.702,-201.296,111,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=300_pos=initial.txt,RDS,60,-200,300,215.256,417.711,29.664,59.201,-215.256,146,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=30_pos=initial.txt,RDS,60,-200,30,303.215,625.495,96.94,303.215,-98.814,128,134
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=330_pos=initial.txt,RDS,60,-200,330,90.676,287.02,79.818,90.676,-46.176,127,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=60_pos=initial.txt,RDS,60,-200,60,457.246,866.331,70.871,457.246,-87.491,126,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=90_pos=initial.txt,RDS,60,-200,90,648.389,863.758,48.784,648.389,-187.34,120,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=0_pos=initial.txt,RDS,60,-400,0,35.737,28.542,56.086,35.737,-10.642,80,288
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=120_pos=initial.txt,RDS,60,-400,120,284.955,726.169,153.378,284.955,-60.525,131,150
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=150_pos=initial.txt,RDS,60,-400,150,265.804,676.283,38.696,265.804,-50.293,138,148
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=180_pos=initial.txt,RDS,60,-400,180,29.635,17.008,62.034,29.635,-7.49,70,26
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=210_pos=initial.txt,RDS,60,-400,210,80.523,518.928,212.611,80.523,-69.065,128,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=240_pos=initial.txt,RDS,60,-400,240,176.598,398.239,24.677,92.872,-176.598,140,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=270_pos=initial.txt,RDS,60,-400,270,77.748,602.008,73.0,77.748,-69.098,119,263
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=300_pos=initial.txt,RDS,60,-400,300,200.4,389.737,49.021,73.996,-200.4,123,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=30_pos=initial.txt,RDS,60,-400,30,290.143,771.401,175.595,290.143,-62.408,129,148
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=330_pos=initial.txt,RDS,60,-400,330,78.508,164.411,21.364,78.508,-42.933,132,167
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=60_pos=initial.txt,RDS,60,-400,60,373.053,554.872,69.528,373.053,-84.404,133,138
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=90_pos=initial.txt,RDS,60,-400,90,598.6,772.334,118.099,598.6,-115.275,128,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=0_pos=initial.txt,RDS,60,0,0,33.799,10.94,57.519,33.799,-15.23,73,23
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=120_pos=initial.txt,RDS,60,0,120,333.076,666.754,56.79,333.076,-68.855,126,296
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=150_pos=initial.txt,RDS,60,0,150,226.884,625.857,49.101,226.884,-60.634,130,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=180_pos=initial.txt,RDS,60,0,180,40.24,14.35,59.417,40.24,-9.877,128,21
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=210_pos=initial.txt,RDS,60,0,210,67.62,252.411,65.698,67.62,-25.927,129,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=240_pos=initial.txt,RDS,60,0,240,111.732,380.114,22.405,111.732,-74.134,120,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=270_pos=initial.txt,RDS,60,0,270,127.255,482.915,15.499,103.841,-127.255,114,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=300_pos=initial.txt,RDS,60,0,300,121.356,369.519,16.988,121.356,-118.526,120,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=30_pos=initial.txt,RDS,60,0,30,307.318,585.065,32.383,307.318,-62.514,129,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=330_pos=initial.txt,RDS,60,0,330,111.463,235.157,39.844,70.434,-111.463,126,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=60_pos=initial.txt,RDS,60,0,60,330.896,703.226,88.386,330.896,-45.865,126,284
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=90_pos=initial.txt,RDS,60,0,90,710.524,1384.247,11.895,710.524,-93.112,120,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=0_pos=initial.txt,RDS,60,200,0,31.848,14.898,53.051,31.848,-6.358,70,23
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=120_pos=initial.txt,RDS,60,200,120,432.588,843.441,65.325,432.588,-107.88,125,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=150_pos=initial.txt,RDS,60,200,150,206.236,558.087,94.77,206.236,-55.599,128,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=180_pos=initial.txt,RDS,60,200,180,36.75,10.694,53.075,36.75,-8.805,82,23
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=210_pos=initial.txt,RDS,60,200,210,107.47,393.774,62.411,107.47,-93.838,127,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=240_pos=initial.txt,RDS,60,200,240,126.485,528.851,30.143,101.856,-126.485,118,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=270_pos=initial.txt,RDS,60,200,270,214.815,584.042,27.216,167.125,-214.815,113,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=300_pos=initial.txt,RDS,60,200,300,67.731,469.152,14.115,67.731,-51.173,123,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=30_pos=initial.txt,RDS,60,200,30,208.816,609.578,37.781,208.816,-56.0,133,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=330_pos=initial.txt,RDS,60,200,330,152.01,249.076,36.591,62.448,-152.01,126,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=60_pos=initial.txt,RDS,60,200,60,403.182,653.392,60.077,403.182,-84.743,126,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=90_pos=initial.txt,RDS,60,200,90,338.333,729.08,48.971,338.333,-85.341,121,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=0_pos=initial.txt,RDS,60,400,0,31.372,18.572,25.25,31.372,-9.311,73,240
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=120_pos=initial.txt,RDS,60,400,120,218.32,236.533,80.77,218.32,-50.803,142,145
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=150_pos=initial.txt,RDS,60,400,150,62.299,40.849,19.81,62.299,-10.337,153,168
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=180_pos=initial.txt,RDS,60,400,180,32.91,30.695,43.774,32.91,-10.855,82,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=210_pos=initial.txt,RDS,60,400,210,92.845,105.959,43.634,92.845,-45.947,138,207
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=240_pos=initial.txt,RDS,60,400,240,78.415,308.212,57.358,69.248,-78.415,128,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=270_pos=initial.txt,RDS,60,400,270,87.109,377.685,61.75,87.109,-70.044,146,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=300_pos=initial.txt,RDS,60,400,300,205.54,378.261,41.24,94.571,-205.54,126,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=30_pos=initial.txt,RDS,60,400,30,311.61,633.218,35.984,311.61,-41.173,141,152
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=330_pos=initial.txt,RDS,60,400,330,42.963,338.157,160.966,42.963,-40.375,132,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=60_pos=initial.txt,RDS,60,400,60,320.611,749.245,367.364,320.611,-52.551,131,149
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=90_pos=initial.txt,RDS,60,400,90,414.883,601.479,25.671,414.883,-57.584,130,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=0_pos=initial.txt,RDS,80,-200,0,34.128,7.219,51.943,34.128,-8.939,80,22
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=120_pos=initial.txt,RDS,80,-200,120,335.683,551.108,81.966,335.683,-111.089,127,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=150_pos=initial.txt,RDS,80,-200,150,169.673,733.424,56.19,169.673,-61.799,132,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=180_pos=initial.txt,RDS,80,-200,180,31.5,20.125,58.107,31.5,-8.382,72,213
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=210_pos=initial.txt,RDS,80,-200,210,141.975,251.71,41.711,62.17,-141.975,139,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=240_pos=initial.txt,RDS,80,-200,240,121.77,446.53,9.973,121.77,-63.389,121,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=270_pos=initial.txt,RDS,80,-200,270,216.497,507.49,21.451,108.498,-216.497,112,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=300_pos=initial.txt,RDS,80,-200,300,118.469,414.535,39.521,118.469,-111.607,122,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=30_pos=initial.txt,RDS,80,-200,30,201.305,544.661,77.571,201.305,-125.604,128,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=330_pos=initial.txt,RDS,80,-200,330,68.786,266.15,63.207,68.786,-43.344,128,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=60_pos=initial.txt,RDS,80,-200,60,523.665,950.175,117.663,523.665,-106.304,126,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=90_pos=initial.txt,RDS,80,-200,90,481.071,1105.109,79.157,481.071,-117.042,121,144
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=0_pos=initial.txt,RDS,80,-400,0,33.995,23.42,70.121,33.995,-7.862,80,25
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=120_pos=initial.txt,RDS,80,-400,120,293.455,875.433,165.589,293.455,-42.393,130,149
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=150_pos=initial.txt,RDS,80,-400,150,246.539,598.766,41.283,246.539,-55.386,136,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=180_pos=initial.txt,RDS,80,-400,180,28.065,10.238,37.778,28.065,-9.726,67,37
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=210_pos=initial.txt,RDS,80,-400,210,129.746,471.745,185.671,65.118,-129.746,137,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=240_pos=initial.txt,RDS,80,-400,240,68.087,433.016,24.377,58.355,-68.087,152,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=270_pos=initial.txt,RDS,80,-400,270,228.543,675.46,31.589,139.662,-228.543,112,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=300_pos=initial.txt,RDS,80,-400,300,184.773,344.232,41.157,73.455,-184.773,123,120
